SchemaName,TableName,TableDesc,AutoIMWriteTrigger,AutoIMDeleteTrigger,SystemFlag,SysRevID,SysRowID,LastUpdated
Erp,Warehse,"Warehouse Description Master file.
Delete validation: Not allowed if used in Part, PartWhse, PartTran, OrderRel or JobMatl files.   ",TRUE,TRUE,TRUE,278412379,077b6eb2-e290-4982-a46a-a0e0014b33e6,
Erp,WarehseABC,Holds data related to a warehouse that is specific to an ABC code. It is a child table of Warehse.,FALSE,FALSE,TRUE,278412380,f308affe-0d7e-4659-b069-a0e0014b340c,
Erp,Warning,"Labor warnings to apply to
labor detail records",FALSE,FALSE,TRUE,278412381,5f72f88e-aa27-4f37-8b3d-a0e0014b3415,
Erp,Wave,Wave Orders for Picking,FALSE,FALSE,TRUE,278412382,e5baec35-1603-4901-b59f-a0e0014b341a,
Erp,WaveOrder,Orders assigned within a Wave,FALSE,FALSE,TRUE,278412383,36dab1f9-deef-4cd4-b8b5-a0e0014b3423,
Erp,WCGroup,Work center groups are a used for scheduling.  A single work center can be a member of multiple work center groups.,FALSE,FALSE,TRUE,278412384,2ba4a42c-020c-4762-b66d-a0e0014b3431,
Erp,WebActivityLog,WebActivityLog,FALSE,FALSE,TRUE,278412385,dbfe3e43-e61b-4ed9-8de4-a2d7012940bf,
Erp,WebEMail,"Used to store templates for e-mails to web-users, generated by various triggering events such as:
- new web user, here is how to use our web site
- you asked us to reset your password, here it is
- your order you placed on our web site has been received",FALSE,FALSE,TRUE,278412386,8a7f73d1-ee53-41e2-b562-a0e0014b343a,
Erp,WebhookQueue,WebhookQueue,FALSE,FALSE,TRUE,278412387,57dd7856-9dfe-40cc-8641-b26d00701776,
Erp,WebSession,"Holds data (similar to global vars in client-server application) related to a web user ""session"" from the time of login to logout.  Created only after the user has been validated, each web request's ""sessid"" cookie has to FIND the corresponding WebSession record to ensure they are a valid user.",FALSE,FALSE,TRUE,278412388,770e8192-88e4-425c-8abc-a0e0014b343f,
Erp,WebSessionConfValue,Web session storage for ttConfigurationValue temp table,FALSE,FALSE,TRUE,278412389,bc391096-93c2-40e9-abc9-a0e0014b3444,
Erp,WebSessionGlbValue,Web session storage for ttGlbConfigurationValue temp table,FALSE,FALSE,TRUE,278412390,e6aff73c-1084-42cf-a11a-a0e0014b3460,
Erp,WebSessionInputs,Web Session Temp-Table storage area for PcInputs,FALSE,FALSE,TRUE,278412391,21007a8d-f698-423b-94ec-a0e0014b3481,
Erp,WebSessionTable,Web Session Temp-Table storage area,FALSE,FALSE,TRUE,278412392,7466b5e9-a67f-4bd5-b611-a0e0014b3498,
Erp,WebSessionTmpValue,Web session storage for tmpPcInputValue temp table,FALSE,FALSE,TRUE,278412393,93a6436b-26cb-4845-a1cc-a0e0014b349d,
Erp,WebSessionVar,"This table is a place to store variables needed in subsequent trips to the server in a stateless environment (like WebSpeed).
SEV, 11/21/02: Added RAW type field.  Intended use: storing a temp-table.",FALSE,FALSE,TRUE,278412394,9089a4a7-9b41-416c-bc21-a0e0014b34af,
Erp,WError,"Warning, Error Table.",FALSE,FALSE,TRUE,278412395,4e694ef1-ce36-459d-9121-a0e0014b34d0,
Erp,WFGroup,A group of people that can be associated to a workflow,TRUE,TRUE,TRUE,278412396,65d43816-584b-426c-bff1-a0e0014b34d5,
Erp,WFGrpMbr,Workflow Group Member,FALSE,FALSE,TRUE,278412397,a5fde818-6833-4851-b13f-a0e0014b34f1,
Erp,WFStage,Workflow Stages,FALSE,FALSE,TRUE,278412398,f9e7cf1a-263b-461c-a595-a0e0014b34fa,
Erp,WhseBin,"Defines the valid Bin numbers within a Warehouse.

Delete not allowed if: used in PartWhse, PartBin, and PartTran files.",TRUE,TRUE,TRUE,278412399,bd409820-8812-45b6-949a-a0e0014b3504,
Erp,whsebinattr,"Defines the special attributes that are assigned to a Warehouse Bin.
Child of WhseBin.
Also see AttrBin table.",FALSE,FALSE,TRUE,278412400,c6e89ab0-4958-4e8b-b1e4-a0e0014b3516,
Erp,WhseGroup,"A group of users defined by a Warehouse Manager to align users in logical groups based on warehouse skills, warehouse access, and other user-defined attributes.",FALSE,FALSE,TRUE,278412401,f561a4d8-49eb-4ce3-8b18-a0e0014b3516,
Erp,WhseGroupAttr,The attributes of a Warehouse Group.,FALSE,FALSE,TRUE,278412402,28532b20-9630-4400-8458-a0e0014b3520,
Erp,WhseGroupBin,The Bins to which this Warehouse Group has access.,FALSE,FALSE,TRUE,278412403,d8728eed-fdd9-41dc-a8b9-a0e0014b3529,
Erp,WhseGroupBinZone,The Bin Zones to which this Warehouse Group has access.,FALSE,FALSE,TRUE,278412404,b716a7f5-14a9-429d-a144-a0e0014b3533,
Erp,WhseGroupEmp,"The shop floor employees in this Warehouse Group with the same skills, warehouse access, and other user-defined attributes as defined by the Warehouse Manager.",FALSE,FALSE,TRUE,278412405,9836fc07-1e12-40c4-a74c-a0e0014b353c,
Erp,WhseGroupItem,The Items to which this Warehouse Group has access.,FALSE,FALSE,TRUE,278412406,07fd71ca-4966-47a5-a3a7-a0e0014b3541,
Erp,WhseGroupTrans,The allowed transactions by this Warehouse Group.,FALSE,FALSE,TRUE,278412407,ef3940d9-c899-47b2-a8d4-a0e0014b354a,
Erp,WhseGroupWhse,The warehouses this Warehouse Group is allowed to access.,FALSE,FALSE,TRUE,278412408,4f343834-b14c-40b0-96e5-a0e0014b3553,
Erp,WhsePrinter,WhsePrinter,FALSE,FALSE,TRUE,278412409,b96e4dfb-b0a5-4ce2-9834-a8c501718b14,
Erp,WhseZone,Warehouse Zone is a area within a warehouse which bins can be assigned to.,FALSE,FALSE,TRUE,278412410,64e6f1ad-d3ec-4421-8bee-a0e0014b355d,
Erp,WHTPaymentDtl,WHTPaymentDtl,FALSE,FALSE,TRUE,278412411,1adc1f2a-243c-4dbd-b0b9-a6bf00e4e0ca,
Erp,WHTPaymentHead,WHTPaymentHead,FALSE,FALSE,TRUE,278412412,c60927a1-8beb-46b8-b4fc-a6bf00e4e0ca,
Erp,WHTPaymentSubmit,WHTPaymentSubmit,FALSE,FALSE,TRUE,278412413,c61e38d9-5eb9-4274-bdf6-a6cf00e3fefa,
Erp,WidgetSetting,Settings for screen widgets that have been customized or personalized.,FALSE,FALSE,TRUE,278412414,bc8b67e1-718f-48af-9c7c-a0e0014b3566,
Erp,WipRpt,* WIP Report. THIS IS A TEMP TABLE NO ACTUAL DATA EXISTS. This table is used to document the temp table that is used for creating the Work in Process report.,FALSE,FALSE,TRUE,278412415,6044befb-761f-4ada-ad7f-a0e0014b356b,
Erp,WorkStation,WorkStation Configuration information,TRUE,FALSE,TRUE,278412416,cd5261c5-7fb3-4cf1-b1a4-a0e0014b356f,
Erp,XaSyst,General System wide configuration parameters and defaults.,FALSE,TRUE,TRUE,278412417,4bca1b63-f7c6-44e0-936c-a0e0014b357d,
Erp,XbSyst,General System wide configuration parameters and defaults - a continuation of XaSyst which hit SQL size restriction limitations in Mfgsys version 7.0.,FALSE,FALSE,TRUE,278412418,278f5dba-7011-454c-ae4c-a0e0014b359e,
Ice,AADConfig,AADConfig,FALSE,FALSE,TRUE,278412419,202368bf-02c9-4ca4-91fd-a86400f67797,
Ice,AccessScope,AccessScope,FALSE,FALSE,TRUE,278412420,6e55a32a-92ca-405a-992e-a9de00f2c2ef,
Ice,AccessScopeBOMethod,AccessScopeBOMethod,FALSE,FALSE,TRUE,278412421,284692b3-c9e5-427b-85fa-a9de00f2c2ef,
Ice,AccessScopeEntity,AccessScopeEntity,FALSE,FALSE,TRUE,278412422,7c0efccd-ad62-481a-80fb-a9de00f2c2ef,
Ice,AccountLockoutPolicy,AccountLockoutPolicy,FALSE,FALSE,TRUE,278412423,c9489797-3a74-4f90-aaf9-a529011ac1e6,
Ice,ActionMaster,ActionMaster,FALSE,FALSE,TRUE,278412424,3ccb7e32-518b-46a1-a9db-b23001170c53,
Ice,ActionPlanDtl,ActionPlanDtl,FALSE,FALSE,TRUE,278412425,88aafe6e-3f71-4cce-a153-b23001170c53,
Ice,ActionPlanHdr,ActionPlanHdr,FALSE,FALSE,TRUE,278412426,600ddb38-9026-4618-851f-b23001170c53,
Ice,ActionPlanMasterDtl,ActionPlanMasterDtl,FALSE,FALSE,TRUE,278412427,f6156a03-c2cb-47fd-a3d1-b23001170c53,
Ice,ActionPlanMasterHdr,ActionPlanMasterHdr,FALSE,FALSE,TRUE,278412428,df2a3374-1390-4ee7-b5cf-b23001170c53,
Ice,AdapterXRef,AdapterXRef,FALSE,FALSE,TRUE,278412429,513303ec-a5f9-4e9d-8ced-ae2700e819fa,
Ice,AdminConsoleSetting,AdminConsoleSetting,FALSE,FALSE,TRUE,278412430,1278bbd0-ee93-4f60-a6ae-a360014d86a0,
Ice,AlternateKey,AlternateKey,FALSE,FALSE,TRUE,278412431,3e8bff30-92ec-4fc3-b7d2-a2d7012940bf,
Ice,AlternateKeyBinding,AlternateKeyBinding,FALSE,FALSE,TRUE,278412432,598bb15b-f25b-4b3b-897d-a2d7012940bf,
Ice,AlternateKeyLike,AlternateKeyLike,FALSE,FALSE,TRUE,278412433,d0998754-cf46-4f16-bdc8-a78a00ebc40d,
Ice,Annotation,Contains user defined Help annotations.,FALSE,FALSE,TRUE,278412434,c60dbe61-a039-4a71-b66c-a0e00148d69d,
Ice,APIKey,APIKey,FALSE,FALSE,TRUE,278412435,654c7207-5bc5-4077-b2bf-a9de00f2c2ef,
Ice,APITrace,APITrace,FALSE,FALSE,TRUE,278412436,526f30d2-3998-40bf-b107-aec400ff7018,
Ice,ApplicationServerSetting,ApplicationServerSetting,FALSE,FALSE,TRUE,278412437,59f9493a-ee7a-48e2-bd0e-a360014d86a0,
Ice,AppRegistration,AppRegistration,FALSE,FALSE,TRUE,278412438,a9cfb9cb-46a8-4d68-af43-aaf500f495c0,
Ice,AssemblyStore,AssemblyStore,FALSE,FALSE,TRUE,278412439,ca7825e6-dd4b-42e4-b99e-a2d7012940bf,
Ice,AuthToken,AuthToken,FALSE,FALSE,TRUE,278412440,3111166e-30a3-48ec-a88d-a4f101093b73,
Ice,AuthTokenClient,AuthTokenClient,FALSE,FALSE,TRUE,278412441,aa790bfa-a78c-4989-b653-a4f101093b73,
Ice,AuthTokenUser,AuthTokenUser,FALSE,FALSE,TRUE,278412442,14d1c072-0027-4e44-8b48-a4f101093b73,
Ice,AutoRpt,Maintain relationships between tables that can enable the Auto-Print action for BAMs and the Reports that each of those tables will use for auto-printing.,FALSE,FALSE,TRUE,278412443,bbf587f2-0755-4756-a60e-a0e00148d9c4,
Ice,BAQExtDatasource,BAQExtDatasource,FALSE,FALSE,TRUE,278412444,604e8ad9-ef29-4885-ad62-a2d7012940bf,
Ice,BAQExtDsColumn,BAQExtDsColumn,FALSE,FALSE,TRUE,278412445,b3d9a239-28dc-4efd-b4be-a2d7012940bf,
Ice,BAQExtDsColumnFilter,BAQExtDsColumnFilter,FALSE,FALSE,TRUE,278412446,41096779-8590-4323-9bc5-a2d7012940bf,
Ice,BAQExtDsFilterDef,BAQExtDsFilterDef,FALSE,FALSE,TRUE,278412447,2971c8d8-d642-42e2-8236-a2d7012940bf,
Ice,BAQExtDsFilterGroup,BAQExtDsFilterGroup,FALSE,FALSE,TRUE,278412448,96d286f7-afd6-47da-bf73-a2d7012940bf,
Ice,BAQExtDsTable,BAQExtDsTable,FALSE,FALSE,TRUE,278412449,821ae4fa-b791-402a-87ba-a2d7012940bf,
Ice,BAQExtDsTableFilter,BAQExtDsTableFilter,FALSE,FALSE,TRUE,278412450,b6b3a04b-193a-4461-a18d-a2d7012940bf,
Ice,BAQExtDsType,BAQExtDsType,FALSE,FALSE,TRUE,278412451,c54a5690-464d-4191-bbc1-a2d7012940bf,
Ice,BAQReport,Contains the definition of the Business Activity Report,FALSE,FALSE,TRUE,278412452,255ad5ca-1a19-4d08-baaa-a0e00148da34,
Ice,BAQRptFilter,Contains the filter fields of the Business Activity Report,FALSE,FALSE,TRUE,278412453,2c4c9432-3a78-433c-aa1a-a0e00148da3c,
Ice,BAQRptOptionFld,Contains the option fields of the Business Activity Report,FALSE,FALSE,TRUE,278412454,afdeacd1-f643-4fac-a091-a0e00148da45,
Ice,BAQRptSort,Contains the sort options of the Business Activity Report,FALSE,FALSE,TRUE,278412455,b32a00c5-3a12-4da6-b4ea-a0e00148da4e,
Ice,BAQRptSortFld,Contains the sort fields of the sort options of the Business Activity Report,FALSE,FALSE,TRUE,278412456,41a92672-a6f9-4cc3-aedd-a0e00148da54,
Ice,BAQSetting,BAQSetting,FALSE,FALSE,TRUE,278412457,1be766f9-a4e1-4bd0-8a2e-b23001170c53,
Ice,BitFlag,BitFlag,FALSE,FALSE,TRUE,278412458,3641c429-573b-4da0-a9f9-a2d7012940bf,
Ice,BpActionQueue,BpActionQueue,FALSE,FALSE,TRUE,278412459,b0a69ba8-d5d8-40f5-8920-a2d7012940bf,
Ice,BpActionQueueData,BpActionQueueData,FALSE,FALSE,TRUE,278412460,7bba4975-0c86-4aa1-843c-a2d7012940bf,
Ice,BpArgument,Holds method arguments for all business object methods.,FALSE,FALSE,TRUE,278412461,2b28cfe4-2319-46fd-b204-a0e00148db12,
Ice,BpBpmFormState,BpBpmFormState,FALSE,FALSE,TRUE,278412462,09c2b784-844c-4962-9c55-a2d7012940bf,
Ice,BpDirective,BpDirective,FALSE,FALSE,TRUE,278412463,918900f5-0be9-4f67-9c54-a2d7012940bf,
Ice,BpDirectiveType,BpDirectiveType,FALSE,FALSE,TRUE,278412464,a90fe06f-ad9f-4592-95c2-a79f00e7b71b,
Ice,BpHoldAttachHist,Contains the list of the already removed hold attachements,FALSE,FALSE,TRUE,278412465,be3a4dfd-4333-4131-ae12-a0e00148db45,
Ice,BpHoldAttachment,Contains the list of current hold attachments,FALSE,FALSE,TRUE,278412466,21f756c4-4267-46e9-b6bf-a0e00148db51,
Ice,BpHoldType,Contains the list of the attachable holds' types,FALSE,FALSE,TRUE,278412467,3861f127-3737-40f7-9ed6-a0e00148db5d,
Ice,BpInstanceCounter,BPM instance counter table,FALSE,FALSE,TRUE,278412468,a044f08c-316e-428f-83ba-a0e00148db66,
Ice,BpMethod,Referenced BPM Methods,FALSE,FALSE,TRUE,278412469,1ca5ce58-ba63-4c57-b5c6-a0e00148db6b,
Ice,BpSetting,BpSetting,FALSE,FALSE,TRUE,278412470,370f5e42-c0ca-4733-aac0-a2d7012940bf,
Ice,BpTextStorage,Stores BPM text,FALSE,FALSE,TRUE,278412471,e0bd0906-337a-4862-a11c-a0e00148db90,
Ice,BpTypeInfo,BpTypeInfo,FALSE,FALSE,TRUE,278412472,6fc6adf8-3c51-4b27-81a4-a38e0114062b,
Ice,Cache,Cache,FALSE,FALSE,TRUE,278412473,f71e9db4-12b8-498a-b2da-a2d7012940bf,
Ice,ChangeLog,ChangeLog,FALSE,FALSE,TRUE,278412474,ffad3e54-58d1-4a86-8ec1-a7bb00e401db,
Ice,ChgLog,Generic Change Log,FALSE,FALSE,TRUE,278412475,1e60a244-a11e-425d-bf23-a0e00148dd65,
Ice,ChgLogTB,"Holds the names of the tables that Change log logic work with. Also holds the list of fields that are tracked by the change log.  The user cannot modify the table list, only the field list can be modified.  No fields means no logging of changes.",FALSE,FALSE,TRUE,278412476,4c063983-33ae-481f-b8fc-a0e00148dd81,
Ice,ClassExtendedCrossRef,ClassExtendedCrossRef,FALSE,FALSE,TRUE,278412477,ae16661b-25df-4d0f-a65c-a2d7012940bf,
Ice,CnvProgs,CnvProgs,FALSE,FALSE,TRUE,278412478,0f7037e3-8171-4a92-8be3-a2d7012940bf,
Ice,CnvProgsLog,CnvProgsLog,FALSE,FALSE,TRUE,278412479,176a93fe-91e7-4d15-ab91-a3aa00e579b0,
Ice,Column,Column,FALSE,FALSE,TRUE,278412480,de612c32-86cb-4ebd-9bce-a2d7012940bf,
Ice,ColumnAttribute,ColumnAttribute,FALSE,FALSE,TRUE,278412481,186ef7c7-81dc-4729-9923-a2d7012940bf,
Ice,ContextMenu,ContextMenu,FALSE,FALSE,TRUE,278412482,61eba21f-8a4b-44ce-a98b-a2d7012940bf,
Ice,ContextMenuItem,ContextMenuItem,FALSE,FALSE,TRUE,278412483,c19e905e-f94e-489f-b3cd-a2d7012940bf,
Ice,ContextType,ContextType,FALSE,FALSE,TRUE,278412484,5437079d-e364-49af-8bab-a2d7012940bf,
Ice,ContextValidation,ContextValidation,FALSE,FALSE,TRUE,278412485,5c79790f-1e21-42bc-980d-a2d7012940bf,
Ice,ControlSetting,This is a child table of NamedSearch.  It holds the value for each Control associated with the named search.,FALSE,FALSE,TRUE,278412486,b0b3625d-513e-49b8-a52e-a0e00148df69,
Ice,CrystalReport,CrystalReport,FALSE,FALSE,TRUE,278412487,51515431-b651-4275-8ed9-a2d7012940bf,
Ice,Customization,Customization,FALSE,FALSE,TRUE,278412488,ea975276-a09e-45cd-b436-a2d7012940bf,
Ice,CustomizationStore,CustomizationStore,FALSE,FALSE,TRUE,278412489,73d2ccae-566e-4768-91b5-a360014d86a0,
Ice,CustomLayer,CustomLayer,FALSE,FALSE,TRUE,278412490,749c76a6-42d4-43da-98d9-a2d7012940bf,
Ice,CustomReportStore,CustomReportStore,FALSE,FALSE,TRUE,278412491,117d834f-7c59-48df-873c-b23001170c53,
Ice,CustomReportStoreHistory,CustomReportStoreHistory,FALSE,FALSE,TRUE,278412492,4f8844a3-fcae-495f-be99-b23001170c53,
Ice,DashBdBAQ,"DashBoard Business Activity Query.
Parent Table: DashBdDef.",FALSE,FALSE,TRUE,278412493,2c57df94-42f4-4824-a929-a0e00148e35c,
Ice,DashBdChunk,"DashBoard Chunk -  Much of the detail for a dashboard is stored as XML files.  This table is used to store that data.  The large datastream is ""chunked"" up into chunks of data which are 30K (Progress limit) or less. Then each ""chunk"" is stored as a individual record.
Parent Table: DashBdDef.",FALSE,FALSE,TRUE,278412494,f65f588e-836e-47ae-98a3-a0e00148e35f,
Ice,DashBdDef,DashBoard Definition,FALSE,FALSE,TRUE,278412495,839b4ec7-cc30-49be-8bba-a0e00148e362,
Ice,DashBdLike,"DashBoard Like records.
Parent Table: DashBdDef.",FALSE,FALSE,TRUE,278412496,25ab1a8c-8331-48b7-a873-a0e00148e367,
Ice,DBMigrationLog,DBMigrationLog,FALSE,FALSE,TRUE,278412497,78eb2620-3095-43d3-822a-a2d7012940bf,
Ice,DiagnosticCaptureStatus,DiagnosticCaptureStatus,FALSE,FALSE,TRUE,278412498,62212bed-617d-45a2-a8f5-a5ec00fbfb9e,
Ice,DiagnosticLog,DiagnosticLog,FALSE,FALSE,TRUE,278412499,8db3b323-0ad1-48c5-9312-a5ec00fbfb9e,
Ice,DigitalCertificateStore,DigitalCertificateStore,FALSE,FALSE,TRUE,278412500,dd12a0a9-56b3-4c42-937b-a86400f67797,
Ice,DmsAccount,DmsAccount,FALSE,FALSE,TRUE,278412501,ec12f32c-9acc-4867-896f-a71200e2c19c,
Ice,DmsStorageType,DmsStorageType,FALSE,FALSE,TRUE,278412502,e77f7097-35d7-4154-a9ea-ab1e00d29636,
Ice,DOCAssoc,Document Associations,FALSE,FALSE,TRUE,278412503,6c97e8cd-6d13-412f-9974-a0e00148e5ae,
Ice,DocType,"Document Type Master.
User definable records describing the purpose and use of a document. Such as (COC)Certificate of Compliance or (COA) Certificate of Analysis. Attachments can be assigned a Document Type.",FALSE,TRUE,TRUE,278412504,83c4cf3e-aef1-4ae3-b0a0-a0e00148e5b7,
Ice,EdgeAgentConfig,EdgeAgentConfig,FALSE,FALSE,TRUE,278412505,bcddd02d-705a-4712-9398-b23001170c53,
Ice,ElementDetail,ElementDetail,FALSE,FALSE,TRUE,278412506,b0937987-e2ee-4782-b511-a2d7012940bf,
Ice,ElementDisplayColumn,ElementDisplayColumn,FALSE,FALSE,TRUE,278412507,eb13d60c-feea-4435-bcf5-a2d7012940bf,
Ice,ElementHeader,ElementHeader,FALSE,FALSE,TRUE,278412508,14ea0c56-f9c6-4339-8eba-a2d7012940bf,
Ice,ElementParameter,ElementParameter,FALSE,FALSE,TRUE,278412509,91be7fb3-2531-486f-8ef4-a2d7012940bf,
Ice,EnabledFeature,EnabledFeature,FALSE,FALSE,TRUE,278412510,1ef38bea-8eba-4dcc-976c-a8690176dbb8,
Ice,EnabledModule,EnabledModule,FALSE,FALSE,TRUE,278412511,b27e9498-a417-4b55-8ba0-a2d7012940bf,
Ice,EPFileContents,Export Package File Contents Table,FALSE,FALSE,TRUE,278412512,92aecb02-6b9c-458b-b7ec-a0e00148e89f,
Ice,EPHistory,Export Package History Table,FALSE,FALSE,TRUE,278412513,f8647943-cdaf-4476-952d-a0e00148e8a7,
Ice,EPUserDefinedTable,Export Package User Define Table,FALSE,FALSE,TRUE,278412514,c07f7726-3250-4bb4-a739-a0e00148e8b0,
Ice,ESConfig,ESConfig,FALSE,FALSE,TRUE,278412515,9192ad19-6db5-465c-b7f9-aaf60108027e,
Ice,ESignatureAudit,ESignatureAudit,FALSE,FALSE,TRUE,278412516,68bc7dce-54e0-4548-8656-aea501230252,
Ice,ESSearch,Enterprise search Table,FALSE,FALSE,TRUE,278412517,4a3396d9-73a3-4530-8f49-a0e00148f2bb,
Ice,ESSearchFields,Fields in Enterprise Search to display,FALSE,FALSE,TRUE,278412518,9a55b2f4-395f-461c-b171-a0e00148f2c3,
Ice,ESSystemSetting,ESSystemSetting,FALSE,FALSE,TRUE,278412519,9fa22e07-93ef-461b-8155-b23001170c53,
Ice,EventHubLease,EventHubLease,FALSE,FALSE,TRUE,278412520,6bdcbbcf-d8f3-41a9-a5ff-a9de00f2c2ef,
Ice,Extension,Extension,FALSE,FALSE,TRUE,278412521,2b069b9e-b11a-4fd1-a963-a75a00da9809,
Ice,ExtensionDataSetTable,ExtensionDataSetTable,FALSE,FALSE,TRUE,278412522,790ba719-d45c-4462-95e2-a75a00da9809,
Ice,ExtensionRelation,ExtensionRelation,FALSE,FALSE,TRUE,278412523,4b9a779f-dafc-4a49-ae78-a75a00da9809,
Ice,ExtensionRelationColumn,ExtensionRelationColumn,FALSE,FALSE,TRUE,278412524,c3c5e71f-e574-4d07-9de0-a75a00da9809,
Ice,ExtensionSet,ExtensionSet,FALSE,FALSE,TRUE,278412525,5c8e989d-980e-40e7-827b-a75a00da9809,
Ice,ExtensionSetMapping,ExtensionSetMapping,FALSE,FALSE,TRUE,278412526,515ea999-f0c6-4e26-9129-a75a00da9809,
Ice,ExtServiceRegistration,ExtServiceRegistration,FALSE,FALSE,TRUE,278412527,f6c6acdd-2c72-4a3b-a5e6-a2d7012940bf,
Ice,ExtSysStatus,External System Status table,FALSE,FALSE,TRUE,278412528,48404ee1-3416-4240-a869-a0e00148f2fc,
Ice,ExtSysTable,A list of tables that are involved in each External System.  Used to determine which records to be sent to and deleted from the Intermediate tables.,FALSE,FALSE,TRUE,278412529,2a608a3a-639f-489f-b157-a0e00148f2fe,
Ice,ExtSysTableChild,ExtSysTableChild,FALSE,FALSE,TRUE,278412530,ae2083bf-5486-4c54-8f12-a78a00ebc40d,
Ice,ExtSysTableKey,ExtSysTableKey,FALSE,FALSE,TRUE,278412531,47a3f3a7-126b-4e20-b01f-a78a00ebc40d,
Ice,ExtSystem,List of available external packages to integrate with,FALSE,FALSE,TRUE,278412532,a4b09024-0050-4d1c-b814-a0e00148f302,
Ice,FavFolder,Favorites Folder.  Defines the folders that are shown on the main menu.,FALSE,FALSE,TRUE,278412533,e9c0a421-8730-4da2-a593-a0e00148f5e3,
Ice,FavItems,Favorite Items.  Defines the favorite items that are shown on the main menu.,FALSE,FALSE,TRUE,278412534,653e127b-bd83-42dd-aab6-a0e00148f5e7,
Ice,FieldHelp,FieldHelp,FALSE,FALSE,TRUE,278412535,aa388b02-dff4-4d30-a7d3-b23001170c53,
Ice,FileStore,FileStore,FALSE,FALSE,TRUE,278412536,41b9ce2b-029d-4a77-9eb3-a3aa00e579b0,
Ice,GlobalSetting,GlobalSetting,FALSE,FALSE,TRUE,278412537,06b16ff3-8a1b-449b-ac7d-a93600e63eb6,
Ice,GlobalSettingAttribute,GlobalSettingAttribute,FALSE,FALSE,TRUE,278412538,7502176a-511f-416f-bcd5-a93600e63eb6,
Ice,HomeUserOption,HomeUserOption,FALSE,FALSE,TRUE,278412539,c08bf352-6708-4303-819a-a9de00f2c2ef,
Ice,ICEVer,ICEVer,FALSE,FALSE,TRUE,278412540,516e44c2-e0fd-4b26-8468-a2d7012940bf,
Ice,IdentityProvider,IdentityProvider,FALSE,FALSE,TRUE,278412541,6496de19-fbeb-4793-9535-a91a00efc4f3,
Ice,ImportDocument,ImportDocument,FALSE,FALSE,TRUE,278412542,553b2cda-b782-4d1b-b7b1-a7bb00e401db,
Ice,ImportDocumentBlob,ImportDocumentBlob,FALSE,FALSE,TRUE,278412543,06edf445-9d18-4c40-9d74-a7d9010e711e,
Ice,ImportExecutionPlan,ImportExecutionPlan,FALSE,FALSE,TRUE,278412545,af7c740e-4582-4cae-83ee-a7bb00e401db,
Ice,ImportExecutionPlanDependency,ImportExecutionPlanDependency,FALSE,FALSE,TRUE,278412546,18d8c235-a46f-49ff-8d1e-a7bb00e401db,
Ice,ImportFile,ImportFile,FALSE,FALSE,TRUE,278412547,343c92d6-4dc7-4f6e-b619-a7bb00e401db,
Ice,ImportGroup,ImportGroup,FALSE,FALSE,TRUE,278412548,65b12426-f117-45a9-958f-a7bb00e401db,
Ice,ImportKeyValueStore,ImportKeyValueStore,FALSE,FALSE,TRUE,278412549,e7ed91a9-4b15-4367-ba74-a7bb00e401db,
Ice,ImportTask,ImportTask,FALSE,FALSE,TRUE,278412550,6bd978b3-3687-40af-a3d8-a7bb00e401db,
Ice,ImportTaskLog,ImportTaskLog,FALSE,FALSE,TRUE,278412551,72eb3067-d319-4b52-9da8-a7bb00e401db,
Ice,Index,Index,FALSE,FALSE,TRUE,278412552,83d74ab2-151a-4095-bd83-a2d7012940bf,
Ice,IndexColumn,IndexColumn,FALSE,FALSE,TRUE,278412553,90087f28-ff56-48c8-9bd3-a2d7012940bf,
Ice,IntegrationFieldMap,IntegrationFieldMap,FALSE,FALSE,TRUE,278412554,c6457570-793f-4e35-82c8-b23001170c53,
Ice,IntMap,This table contains interface mapping for the interfaced software.  This detail record holds the actual field mappings,FALSE,FALSE,TRUE,278412555,1d5e6bc4-99d0-46a6-a47d-a0e00149a7f5,
Ice,IntParamDef,IntParamDef,FALSE,FALSE,TRUE,278412556,eb02cc85-fc41-45d8-9427-a2d7012940bf,
Ice,IntParamValues,IntParamValues,FALSE,FALSE,TRUE,278412557,513f05cd-106b-4928-847c-a2d7012940bf,
Ice,IntQueIn,This table contains the interface transactions to be received interfaced software.  This records the transfer of data into the IM tables integration in the order they were received.,FALSE,FALSE,TRUE,278412558,0a0118ba-2d2d-48b7-ba52-a0e00149a7fb,
Ice,IntQueOut,This table contains the interface transactions to be sent to interfaced software.  This allows the transfer of data out of the IM tables to be transferred to external systems in the order they were created.,FALSE,FALSE,TRUE,278412559,d660c4ee-19ec-4e67-af14-a0e00149a805,
Ice,IntTransIn,This table contains translations for inbound records arriving from an External Integration.,FALSE,FALSE,TRUE,278412560,24eaebc8-9a20-4999-af6f-a0e00149a80e,
Ice,IntTransOut,This table contains translations for outbound records heading to an External Integration.,FALSE,FALSE,TRUE,278412561,07e8cd6a-cc19-4224-93c3-a0e00149a812,
Ice,IoTConfig,IoTConfig,FALSE,FALSE,TRUE,278412562,6582455c-f42f-4352-a189-a9de00f2c2ef,
Ice,IoTConfigCompany,IoTConfigCompany,FALSE,FALSE,TRUE,278412563,a3cfbc50-9a77-4097-9b4e-a9de00f2c2ef,
Ice,IoTDevice,IoTDevice,FALSE,FALSE,TRUE,278412564,71cad4c9-4037-43d0-b618-a9de00f2c2ef,
